ID,logFC,AveExpr,t,P.Value,adj.P.Val
ENSG00000179387,0.3127254712056408,6.2817394325911105,1.4738198764026578,0.1783843173583661,0.3660284876615139
ENSG00000171180,0.21611090108777414,6.969497085760734,1.4737524842984937,0.1784020068402404,0.3660284876615139
ENSG00000198522,-0.1848291711213088,8.106781321364558,-1.4736885787331353,0.17841878259206878,0.3660284876615139
ENSG00000210195,-0.3914429753259646,9.153240748334905,-1.4735361416121109,0.17845880427697922,0.3660713062086849
ENSG00000185803,0.1681571155162907,7.49957948397288,1.4733239667975406,0.178514523082727,0.36614631150744736
ENSG00000248242,0.19061392059927795,6.533963173753289,1.4731200487858551,0.17856808812777877,0.36621688366598215
ENSG00000104267,0.22853445801778105,6.122174914189361,1.4727057918691884,0.17867694875388715,0.36640083162189513
ENSG00000189229,0.19309753742885002,6.417635338314363,1.472556168595443,0.1787162820168193,0.36643823157384303
ENSG00000125356,-0.16162408526086294,7.940182061254765,-1.4724905842448466,0.17873352538159198,0.36643823157384303
ENSG00000234900,0.15904220150445494,6.910520354244298,1.4723553597414063,0.1787690831156784,0.366471827650328
ENSG00000170891,0.15239215835519956,7.019363600711712,1.4722356586612682,0.17880056414827353,0.36649706028934126
ENSG00000213139,0.16952726926075004,6.780852343014848,1.4721528313217214,0.17882235037317631,0.3665024176834607
ENSG00000125482,-0.1473121856486654,7.0938895854929465,-1.4719505121282968,0.1788755766548002,0.36650672339003426
ENSG00000174171,0.20573346663068168,6.811989081564303,1.4719405156177539,0.17887820690830505,0.36650672339003426
ENSG00000070985,0.21009463518614957,7.037997683422392,1.471926215729507,0.17888196951396837,0.36650672339003426
ENSG00000104918,0.19069440194854773,7.076206981270376,1.4716560449318052,0.17895307040435562,0.36655234203728354
ENSG00000100266,0.17214168799780297,7.679077072107843,1.4716237620020496,0.1789615679838038,0.36655234203728354
ENSG00000131116,-0.1746232759368975,7.13875178622042,-1.4716230317244572,0.17896176021311822,0.36655234203728354
ENSG00000246898,-0.2414679639040985,6.911345687295957,-1.471543884040129,0.17898259516380932,0.36655574128469887
ENSG00000083828,-0.20889210337452493,8.664847935733775,-1.471105717334829,0.17909797771541675,0.3667527522236643
ENSG00000187556,0.15414666821707873,8.651798204304438,1.4709414776584608,0.17914124398151332,0.3668020586922246
ENSG00000212280,-0.1683817188758418,7.357944859621331,-1.4703001491952565,0.17931028026273013,0.36706575862898455
ENSG00000129083,-0.19201151631050886,8.672946009283235,-1.4702332054472982,0.17932793291325533,0.36706575862898455
ENSG00000169727,0.14800012298159365,8.549125450016852,1.4701833222447072,0.17934108780553804,0.36706575862898455
ENSG00000275552,0.2146851509379174,7.023146710470246,1.4701590281700891,0.17934749479964807,0.36706575862898455
ENSG00000162490,0.21280354221118492,6.889599434931868,1.470088706624168,0.1793660416066826,0.36706575862898455
ENSG00000243468,-0.1556901593804427,8.313209859890723,-1.469924036252668,0.17940947889646397,0.3671153498806257
ENSG00000174292,-0.1675594225769046,7.493123353807632,-1.4697892996384188,0.1794450270970538,0.36711600495558816
ENSG00000141627,-0.15619210098187766,9.65187156848378,-1.4697772431453993,0.17944820832313327,0.36711600495558816
ENSG00000253385,-0.33778449153198903,5.216266788343788,-1.468945478030767,0.17966779856361093,0.36752591089801884
ENSG00000173715,-0.19955747278742378,7.631781999685623,-1.4688234112192928,0.17970004485576407,0.3675525419925943
ENSG00000100403,-0.14601205490431218,7.978541775918042,-1.4685750778602806,0.17976566271095343,0.36764741718012045
ENSG00000077943,-0.2428385850507928,6.442851350120042,-1.468268139046761,0.1798467953953897,0.3677410990317604
ENSG00000136928,0.15981041571066945,6.960297595163814,1.4682562287531598,0.17984994427955261,0.3677410990317604
ENSG00000164967,0.20793098735267843,7.098119376108526,1.4679730711190049,0.1799248208503298,0.3678548529812732
ENSG00000232618,-0.16384814689017424,6.532616466172621,-1.4676919337643164,0.1799991905123407,0.36796754634091594
ENSG00000115446,0.20882383201164798,6.419041690390403,1.4675736007492093,0.18003050145494354,0.3679922012203487
ENSG00000181026,-0.15713284288345533,7.558256043637594,-1.4674542308374767,0.18006209164917114,0.3680174215722822
ENSG00000167619,0.19909223120485206,6.947776417993603,1.4672324917918118,0.18012078596477757,0.36809802699408684
ENSG00000155659,0.22161226366325235,6.540256420092273,1.4671355273663296,0.18014645776950836,0.3681111370092915
ENSG00000134987,-0.1480374036978857,8.114493044073622,-1.4669492190149491,0.18019579291096396,0.36817259269837405
ENSG00000170860,0.16927697022438645,8.427530997615895,1.4664491553899746,0.1803282707836576,0.36829590319093464
ENSG00000164941,0.17486140044251636,7.112015193023286,1.4664426973943,0.18032998221306565,0.36829590319093464
ENSG00000106331,0.15117251675089052,6.883761064881005,1.4664285388222984,0.1803337344177482,0.36829590319093464
ENSG00000163166,0.1969419713662549,7.876385828615539,1.4663925075411521,0.18034328348510595,0.36829590319093464
ENSG00000261455,-0.19821238998730192,7.733376598816098,-1.466357819565419,0.1803524769706183,0.36829590319093464
ENSG00000227695,-0.18604085892528766,5.525794467044258,-1.4661091030267037,0.1804184074145071,0.3683911852313307
ENSG00000251276,0.2499612023758683,7.73793690253339,1.4660160863229943,0.18044307001403687,0.3684021922875498
ENSG00000187079,0.20025250928287897,6.827343374979666,1.4659309135279703,0.18046565548536425,0.3684089566700366
ENSG00000133392,0.1838838936812461,6.489289846201373,1.4658515527354323,0.18048670202723363,0.3684125783184835
ENSG00000249959,0.2879858037944104,6.286028860311682,1.4654949966298279,0.18058128779689958,0.3685662927103921
ENSG00000146530,-0.24766700612075418,5.908456941587753,-1.465381170552948,0.18061149236199048,0.3685885863127799
ENSG00000256660,0.2183619313838511,6.028201919967357,1.4646754876607515,0.18079885022511533,0.3688938058217007
ENSG00000238876,0.1930402119934427,7.9945230192244745,1.4646724850996913,0.18079964776854543,0.3688938058217007
ENSG00000205086,0.16565848894565915,6.572839337905457,1.464524119345102,0.18083906071601263,0.36893484361230494
ENSG00000135622,0.16487688469923592,6.704524542813114,1.46432401977063,0.1808922286544749,0.36895849608958503
ENSG00000116473,0.16405407952880735,9.037677288660408,1.4642861301591812,0.18090229776282962,0.36895849608958503
ENSG00000115084,0.16747394535177787,7.145358783333957,1.4642625762451327,0.18090855743082654,0.36895849608958503
ENSG00000058335,0.14872509258607772,6.741947292112016,1.4640984257372345,0.18095218725362902,0.3690081087625744
ENSG00000227953,0.1553535708081885,6.700830052893558,1.4639848562738922,0.18098237851172871,0.3690084203540019
ENSG00000217236,0.17283453112899555,9.524830181033037,1.4639526262715588,0.18099094733412435,0.3690084203540019
ENSG00000141349,0.20222070093276695,7.558540828191388,1.4637526118985513,0.18104413214063375,0.36907749066869516
ENSG00000120265,-0.24200958114453364,7.48583898265967,-1.4634217853972482,0.18113213089834554,0.3692108816259662
ENSG00000143575,-0.16315544983819144,7.57235346305141,-1.4633614158882193,0.18114819307229216,0.3692108816259662
ENSG00000174437,0.1680052036358517,8.931153343877497,1.463180666923691,0.18119629146486438,0.36926954239257437
ENSG00000215218,0.16245899664696306,6.849237217605735,1.4630677582157339,0.18122634288992953,0.36929141570023377
ENSG00000150712,-0.1563099507284985,8.020313321360033,-1.4629880232214887,0.18124756756131535,0.36929529966980434
ENSG00000184634,0.19404355922840874,8.001691230103768,1.4628636086410334,0.18128068989336898,0.3693234219334586
ENSG00000166803,0.1582879191884751,5.9552546997272175,1.4627743928024495,0.1813044447209139,0.36933245580615837
ENSG00000167113,-0.15784202309857961,7.269295966398343,-1.4626929894977723,0.18132612176734103,0.36933725558918395
ENSG00000122783,-0.17576041202783263,7.0726922781344,-1.4626103279311777,0.18134813622567403,0.3693427415395253
ENSG00000058729,-0.19675294753689315,7.248608472034507,-1.4623521350135569,0.1814169134882249,0.3694434556557907
ENSG00000106538,0.16170267470282965,7.204764322508599,1.4620817882238968,0.1814889530257787,0.36953018789246533
ENSG00000072135,0.15427956974290166,7.754216249961184,1.462047222430003,0.18149816562682344,0.36953018789246533
ENSG00000179846,0.14839434656808145,7.721843936829321,1.4617659854661087,0.1815731373042807,0.36964346035235673
ENSG00000161912,0.22262399838475758,6.014798854237532,1.4616704991398715,0.18159859811849102,0.3696559260603849
ENSG00000067177,0.1969568495939507,6.0037866416521855,1.4612430130638285,0.18171262325563897,0.3698383464783655
ENSG00000167978,-0.17166917610279225,11.262793011455699,-1.4611894725846652,0.18172690879217865,0.3698383464783655
ENSG00000137500,0.18232064069001572,7.118456375374867,1.460832480572757,0.1818221859047292,0.36999285775546126
ENSG00000181409,0.2006193543187591,7.481663011086194,1.4606796515010827,0.1818629877527764,0.3700364953573256
ENSG00000106009,0.18055139184109378,7.521075828654665,1.460388085387965,0.18194085166446827,0.37008907323732815
ENSG00000140968,0.21612324549757309,6.014664428558113,1.4603726464443512,0.18194497551876415,0.37008907323732815
ENSG00000177200,-0.15478595788981936,7.84178773838015,-1.4603654083796636,0.1819469088870271,0.37008907323732815
ENSG00000231529,0.17763122025750183,6.4130387941497355,1.460184429191275,0.18199525636547992,0.37011530608292637
ENSG00000225647,0.17291446801859706,6.1902743570262135,1.4601721808936499,0.18199852883341222,0.37011530608292637
ENSG00000152785,0.1588566695307325,7.04635597227447,1.459868053424105,0.1820798015003071,0.37024119620039037
ENSG00000169436,0.16264384253722922,7.204668701618714,1.459598845308573,0.18215176936699096,0.3703481411635183
ENSG00000116221,0.151853845519858,9.008657904344759,1.4594179307297697,0.18220014770218632,0.37040710661225074
ENSG00000251072,0.22922187595479304,6.572604147714034,1.4592605791691513,0.18224223429283543,0.3704532699640411
ENSG00000185087,0.18167981709558312,6.866442819093199,1.4591776663811034,0.18226441431228155,0.37045896267874256
ENSG00000214796,-0.15158554818866385,7.154084990843472,-1.459006216915601,0.18231028636996582,0.37051280398131686
ENSG00000123104,0.14893135032359975,8.172750236342702,1.4589329267490532,0.18232989859019336,0.37051327112258275
ENSG00000152942,-0.15092634158939636,7.295959616621971,-1.4584254093669435,0.18246575984951782,0.37074994316362486
ENSG00000132952,-0.15475567627667605,8.813235407019544,-1.4583341302593336,0.18249020455452183,0.3707602030252141
ENSG00000132005,-0.15065553072447316,7.7741365785647165,-1.4579425239407593,0.18259511026819628,0.37093391369679485
ENSG00000100625,0.22603540136813113,6.074943627781306,1.4577395613672577,0.1826495020002875,0.3710049814299752
ENSG00000108298,-0.17562266516262737,7.636059092746227,-1.4570486289570879,0.18283477164016274,0.37134185026278693
ENSG00000109016,0.17862431126746775,6.948825409126437,1.4566458074467281,0.1829428625869562,0.37150298085937083
ENSG00000108559,-0.1468542251840144,9.111806875804787,-1.4566081339879087,0.18295297456633797,0.37150298085937083
ENSG00000148358,-0.17194154836263753,8.69697688113551,-1.456491461794044,0.18298429382667616,0.3715271121392184
ENSG00000176472,0.15295438075349196,7.006736913287341,1.4561112250409416,0.18308639673431484,0.3716949405239127
ENSG00000180872,-0.37054508625288834,6.454798361160729,-1.455951114767353,0.18312940533455016,0.37174277502126585
ENSG00000011007,-0.17950819203068324,8.77471805061459,-1.4556804494482996,0.18320213137820668,0.3717998560014337
ENSG00000111077,0.1519708040464444,7.125745568115433,1.4555784746811713,0.18322953796430613,0.3717998560014337
ENSG00000253981,-0.17243451136337065,6.998685360792559,-1.4554989848130282,0.18325090405468042,0.3717998560014337
ENSG00000206924,0.26040147442690675,6.052947253569681,1.455474700114533,0.18325743198037706,0.3717998560014337
ENSG00000232985,0.20285730753649164,7.865044821885112,1.4554566235422808,0.1832622912443064,0.3717998560014337
ENSG00000177098,0.16185419252570238,7.105948672211186,1.455411621166085,0.18327438907779636,0.3717998560014337
ENSG00000235453,0.16203121630416517,7.350294003135486,1.4553263074587022,0.18329732560389167,0.3717998560014337
ENSG00000225953,0.1944018838389479,7.089023742502708,1.4552574705900738,0.18331583419271413,0.3717998560014337
ENSG00000199135,0.3410175492642202,5.135670754818214,1.4551952255887173,0.18333257180736107,0.3717998560014337
ENSG00000235779,0.19547866574522488,6.644548425499028,1.4550329408420313,0.1833762163513903,0.3718297145819153
ENSG00000004779,-0.16448703902459008,7.622322096168689,-1.454995832901052,0.18338619737802353,0.3718297145819153
ENSG00000149571,0.16042783093091906,6.626154054504374,1.4549212450017828,0.18340626094553555,0.3718309560117571
ENSG00000124541,-0.20318728175274547,8.940660522992024,-1.4548005489704896,0.18343873135100597,0.37183682100976184
ENSG00000177558,0.16695964000153463,7.315348167064252,1.4547658877476342,0.18344805706963088,0.37183682100976184
ENSG00000089682,0.15371741759663546,6.55455215290402,1.4543231808587003,0.1835672056843,0.3719814883029114
ENSG00000167754,0.18559056682034286,7.164214087533702,1.4543119526326078,0.18357022849913013,0.3719814883029114
ENSG00000239335,0.23336083418712247,6.132365917326918,1.4542838026622158,0.1835778071065948,0.3719814883029114
ENSG00000143603,-0.15579962080325505,6.110048934856188,-1.4541667584758824,0.18360932100678584,0.37200591206843864
ENSG00000085063,-0.19035953454054155,7.8700283168203455,-1.4537977443073946,0.18370870857214391,0.3721678330929528
ENSG00000105617,0.17049198196019721,7.204800974186147,1.453535328674441,0.18377941457349833,0.3722716211706044
ENSG00000091436,-0.18818292226447883,6.2864531311935865,-1.4533510282616382,0.18382908735594644,0.37233278596061375
ENSG00000187553,0.1755266451328449,8.31268868253748,1.4532180787508555,0.18386492736580212,0.37236592345848857
ENSG00000231004,0.22462018901423328,7.181302776193828,1.4524915344626166,0.18406089534079215,0.3727233130651041
ENSG00000153885,0.1753432416663275,6.871018189130783,1.4521534072551479,0.18415215994360312,0.3728686250907655
ENSG00000273783,-0.22893607779665104,5.931058745358024,-1.4515287342193652,0.18432087178851925,0.37317070378196715
ENSG00000041880,-0.1967617382596431,7.5270075212261345,-1.4512896606043166,0.18438547693789784,0.3732619694106592
ENSG00000185721,-0.19830938145397953,9.12758046000083,-1.45116158985043,0.1844200938712367,0.37326436896003157
ENSG00000137100,0.15584384301227994,7.848699579353259,1.4511407962109086,0.18442571483717818,0.37326436896003157
ENSG00000203666,-0.2093790471381629,5.555767478795307,-1.450839433969922,0.1845071964795895,0.3733897488782376
ENSG00000113555,0.24205147209130828,6.782395752974313,1.4502090321099474,0.18467774585252322,0.37369533076287015
ENSG00000007080,-0.15980699425736147,8.870975174181874,-1.4500845657135624,0.18471143552016256,0.3737239417234788
ENSG00000223815,0.1890258415756842,6.228004138523448,1.4498836640842876,0.1847658255663917,0.3737944249684775
ENSG00000225855,0.18654186924066668,6.14324199408515,1.449696317324735,0.18481655863838148,0.37385749575992594
ENSG00000112655,0.14600217048580288,6.795861744320616,1.449409310752158,0.18489430319433936,0.37394932726476376
ENSG00000185053,0.25377609247511074,6.559907817312041,1.4493842988927657,0.18490107979213993,0.37394932726476376
ENSG00000235217,0.14356544076160646,7.515064270456159,1.4485753193527584,0.18512037915560334,0.3743532389652506
ENSG00000069869,-0.17611471795855882,6.64467570854787,-1.4483899935645719,0.18517064982977519,0.3744152889936516
ENSG00000248801,0.20295571771877258,6.695888749911992,1.4479808673567935,0.18528167027174236,0.37456711190627834
ENSG00000115944,0.18814682750090161,7.7598944711034745,1.4479688795856456,0.18528492415702907,0.37456711190627834
ENSG00000164068,0.15584774789357575,6.955163926666415,1.4474192431727038,0.18543416814647007,0.37482918032017787
ENSG00000134744,-0.22368320712185047,8.58668141620329,-1.4467785317491832,0.18560827573109637,0.37514144627570717
ENSG00000224060,0.20084037027908938,6.491555126815458,1.4466662639847359,0.18563879832534091,0.37515657473563474
ENSG00000229372,0.1963895968026073,7.2125961611710485,1.4465603315864202,0.18566760256103726,0.37515657473563474
ENSG00000249647,-0.24442556048289393,6.642014876895268,-1.4465344648686704,0.18567463661717098,0.37515657473563474
ENSG00000137486,-0.15573030831170523,8.694823708861266,-1.4461741864336808,0.1857726332243604,0.37530573779655463
ENSG00000211810,0.32873904194996645,8.088158666402071,1.4460583239028242,0.18580415780118828,0.37530573779655463
ENSG00000225079,-0.18207126139218155,6.581249231459627,-1.446021736044115,0.18581411382631532,0.37530573779655463
ENSG00000163617,-0.14928937907799622,6.04704037987836,-1.4459136630742644,0.18584352461212977,0.37530573779655463
ENSG00000120053,-0.1512642979070059,7.767736650737013,-1.4457397582511182,0.18589085937551475,0.37530573779655463
ENSG00000258723,0.3159059497520812,5.147890470337355,1.445700037114368,0.1859016724732833,0.37530573779655463
ENSG00000255882,-0.2534449842748038,5.552118981823303,-1.445698645868004,0.18590205121577028,0.37530573779655463
ENSG00000114030,-0.19197463910903367,8.021932173877596,-1.4456858826875152,0.1859055258001452,0.37530573779655463
ENSG00000249853,-0.1661095626665607,6.593494324122253,-1.445520316941604,0.1859506037778216,0.3753571005086418
ENSG00000121073,-0.15025045196069553,8.483297328581672,-1.445438663987496,0.18597283867485956,0.37536234654298545
ENSG00000031003,-0.19666176714322103,9.126777729018709,-1.445288055635116,0.1860138569478452,0.375405499304794
ENSG00000143321,0.14489167338386466,8.893478017673194,1.444843847917436,0.18613488362300146,0.37560839344686603
ENSG00000114956,0.19868684410064683,8.070301960182457,1.4447748487325547,0.18615368903094834,0.37560839344686603
ENSG00000187257,0.2327734105861185,7.297899254269804,1.4443323349019859,0.18627433392934228,0.3757944882084534
ENSG00000159176,0.16873548285292372,7.9580766802751945,1.4442388333185556,0.18629983457836963,0.3757944882084534
ENSG00000082898,0.19040816218381665,7.924743265044963,1.4441807500849224,0.18631567714406644,0.3757944882084534
ENSG00000163006,0.1753446083474986,6.0360945100128065,1.4441482098560905,0.18632455321404692,0.3757944882084534
ENSG00000115590,0.20946416397078016,6.490885098086953,1.4438478796261793,0.18640649254294103,0.3759200877150396
ENSG00000235058,0.1990263580135001,6.894014741976195,1.4435812576046962,0.18647926183665733,0.37602716975417105
ENSG00000232900,0.2132423196936375,6.009892182611885,1.4433688040073063,0.18653726482837102,0.3761044567513068
ENSG00000070159,0.2709495053807859,6.780246383442777,1.4431229309041225,0.18660441168210676,0.37620016175017434
ENSG00000119866,-0.17969572928179428,6.888596502656807,-1.4429746206182936,0.18664492485762402,0.3762421579224233
ENSG00000169136,-0.21729247710595093,7.09795367044213,-1.4428036905919612,0.18669162656434082,0.3762966188743082
ENSG00000156931,0.16748328902163284,6.782046440639304,1.4427306658984254,0.18671158159650486,0.3762971632892764
ENSG00000260498,0.16532736469170647,6.504381135876117,1.4425888470852795,0.18675034096389767,0.3763149317846772
ENSG00000245888,-0.2172483910274729,6.4845929507884055,-1.4425543516278676,0.18675976971339361,0.3763149317846772
ENSG00000122482,-0.1520808548440967,9.366833614316832,-1.4424489445083515,0.1867885835638036,0.37633332245000733
ENSG00000229258,0.19715599951043988,6.113972025715432,1.442095290407792,0.18688528625188042,0.37648847423236864
ENSG00000119541,-0.14885409855398626,8.273944019059691,-1.4414652002626214,0.1870576864883986,0.3767960732257353
ENSG00000248837,0.19399776665870014,6.064123745742957,1.4411910476433833,0.18713274165278235,0.37690754287583894
ENSG00000108091,-0.18426144338770836,9.530192398529408,-1.4409274287267726,0.18720493799654414,0.37701323164158634
ENSG00000156500,0.15541133905733825,7.372963869989225,1.440758171755818,0.18725130470754317,0.3770668851563673
ENSG00000156504,0.14181615890883512,7.6711269302403755,1.4405694423269473,0.18730301767833119,0.37710135259117583
ENSG00000170820,-0.2833925128024717,5.753438577271046,-1.440551716781093,0.18730787522772624,0.37710135259117583
ENSG00000120616,0.1442712108977684,9.328891848312782,1.4401498718059658,0.18741802751017608,0.3771385015222778
ENSG00000154767,0.1729309171629883,7.584573365451821,1.440142010390502,0.18742018302137214,0.3771385015222778
ENSG00000007168,-0.1481263121530106,9.043045079582853,-1.440081942039895,0.18743665380408045,0.3771385015222778
ENSG00000036054,0.18739719712098418,7.842404827316035,1.4400817893390605,0.187436695676377,0.3771385015222778
ENSG00000174013,0.18478300958892904,7.619086677778478,1.440073988192419,0.18743883485001042,0.3771385015222778
ENSG00000116194,0.16985489118815394,6.222674202360772,1.4400525961542574,0.18744470092923002,0.3771385015222778
ENSG00000106526,-0.16516730434656982,6.140712492067174,-1.4394220929076138,0.1876176687757249,0.377446785552174
ENSG00000253238,0.1838986615070447,6.728827116398239,1.43932206495457,0.1876451226517406,0.3774622923929994
ENSG00000115963,0.16079508625428396,5.704220790592187,1.4391846240793607,0.1876828507212944,0.3774984611098762
ENSG00000112137,0.1819653852750116,6.600585010913538,1.4389215644687905,0.18775508025315485,0.3775985104693191
ENSG00000227107,-0.18933127540270248,7.201204893275281,-1.4388595959932782,0.18777209879270493,0.3775985104693191
ENSG00000144891,-0.25066780313464593,5.8604322451190844,-1.438743122412234,0.1878040898636687,0.37759861880526263
ENSG00000010256,0.14599309928746765,7.748165808098096,1.438693102495141,0.1878178299939793,0.37759861880526263
ENSG00000125864,-0.18980213940714064,6.8776598302973735,-1.4386436624435204,0.1878314117084768,0.37759861880526263
ENSG00000235602,0.16231289442579488,8.018038458063113,1.4385406536360432,0.1878597121132173,0.3776157998692179
ENSG00000224713,0.23938008803541957,6.859242524294209,1.4384155116542283,0.1878940983837646,0.3776378929600857
ENSG00000172765,-0.17346210655557898,7.995835729903709,-1.4383566835326478,0.1879102649743266,0.3776378929600857
ENSG00000238160,-0.2732812959305508,6.55362764024364,-1.4382209810258366,0.18794756212790203,0.3776378929600857
ENSG00000214870,0.17539684919389928,6.958518909436002,1.438213117937453,0.18794972345795435,0.3776378929600857
ENSG00000197930,-0.1414060817580026,10.07200745058648,-1.4380060645560213,0.18800664416886562,0.3776868841061885
ENSG00000199282,-0.17197934862857542,9.233360048137625,-1.4379806876758396,0.18801362152932044,0.3776868841061885
ENSG00000251576,0.20191072182959616,7.17798164766542,1.4375618447721048,0.1881288150908806,0.3778785782575679
ENSG00000261441,-0.15866687122299955,7.123204331289835,-1.437484828948887,0.1881500033622725,0.3778811097415372
ENSG00000149187,0.19885233310799103,8.220759685661358,1.437413565308657,0.18816961098711513,0.3778811097415372
ENSG00000229294,0.2505989139245455,6.617389831608542,1.4371237435993063,0.18824937165149694,0.3779982774884848
ENSG00000265944,0.16464767006357467,7.463235399303203,1.4370578734386408,0.18826750366017284,0.3779982774884848
ENSG00000235903,-0.22649878849656796,5.735453228987435,-1.4369388407189405,0.18830027356607681,0.37802436772622605
ENSG00000212590,0.21782053039033764,6.580296192503026,1.4368074249250322,0.1883364583802134,0.3780573074027259
ENSG00000251602,0.21155034575693993,8.157152147901973,1.436620778443241,0.18838786125578863,0.37812078493969503
ENSG00000197747,-0.1829968777496041,9.544592185072572,-1.4365480988134072,0.18840788073286222,0.37812126489127496
ENSG00000224888,0.18512483322037704,7.029753416790873,1.4364663986581347,0.18843038713179863,0.37812673529408597
ENSG00000197183,-0.1448842676010889,7.51688352576334,-1.4361333903815479,0.18852214724802174,0.3782711626737886
ENSG00000169375,-0.15409754398955366,10.15576530906041,-1.4356367992855605,0.1886590554505418,0.37850614021752277
ENSG00000005893,0.18747630753960978,8.580775875998945,1.4354601869706236,0.18870776784040985,0.3785641399976152
ENSG00000137055,0.1491021365182487,8.658859117770788,1.4353846347052446,0.18872860969332453,0.3785662227594535
ENSG00000203799,0.14481083224387284,6.917554579095545,1.43503311636018,0.1888256061848848,0.37871600839458497
ENSG00000154832,0.22633559972088288,7.729607879731117,1.4349704377939405,0.18884290604818915,0.37871600839458497
ENSG00000225619,0.16788712184767696,5.979914714037042,1.4346530425012944,0.18893053147766536,0.37885199199906133
ENSG00000183578,0.1982902530016013,6.340663601269082,1.434348967102378,0.18901451312018655,0.37894251572467214
ENSG00000200873,-0.15814143384475557,6.784047003122168,-1.4343460404385397,0.18901532158583118,0.37894251572467214
ENSG00000207153,-0.46962514741751715,4.482401135517168,-1.4334849589614307,0.18925331997138287,0.37936403073942004
ENSG00000135446,-0.15539365898810867,7.398655364653409,-1.4334417752020818,0.18926526266801888,0.37936403073942004
ENSG00000101558,-0.17242071895738112,9.76960979578837,-1.4332327610772162,0.1893230759895595,0.3794346715675665
ENSG00000272135,0.15318290045741442,6.7136752589735025,1.4331085069389533,0.18935745204810053,0.3794346715675665
ENSG00000142611,0.1616243009732982,7.426256074335056,1.4330991076719812,0.18936005266554634,0.3794346715675665
ENSG00000215440,0.19873191229460502,7.026020038341841,1.4329313220065538,0.18940648138937577,0.3794879256094023
ENSG00000221305,0.4229970432515391,4.1833973843470735,1.4321847396465004,0.18961319284910846,0.37986227148433843
ENSG00000171495,0.17012051372843084,6.255374340798948,1.432096756469079,0.18963756641635893,0.37987128991041785
ENSG00000170430,-0.20442873943492879,7.153158242643341,-1.4319776702576084,0.18967056069575713,0.3798975731622059
ENSG00000132702,-0.1545196631261569,7.788195377552435,-1.4317861239392968,0.18972364150715423,0.3799342239135066
ENSG00000153574,-0.15851970411920885,7.9445068552823335,-1.4317681985230024,0.18972860961908006,0.3799342239135066
ENSG00000155906,-0.23662652180193064,6.307119682792245,-1.4314069177582194,0.18982876461968068,0.3800949685209821
ENSG00000168591,0.181267621968283,8.773799014174298,1.4312754892020738,0.1898652110354653,0.3801281288389144
ENSG00000116824,0.14839865461748727,10.006211401799394,1.4311459099403665,0.18990115064159696,0.380160267636901
ENSG00000198881,-0.20912922802070802,6.210404600950949,-1.4309604716670123,0.18995259348367824,0.3802141723985985
ENSG00000164736,-0.15370826809257626,7.115881476874446,-1.4309027624817876,0.1899686052137722,0.3802141723985985
ENSG00000046653,-0.14960585237137586,6.706028513093558,-1.4308337770276782,0.18998774716213712,0.3802141723985985
ENSG00000167965,-0.16950891268559867,8.204596767677431,-1.4306727732236877,0.19003242877270848,0.3802637818925045
ENSG00000167925,0.1424049369113103,6.7849109391568305,1.4304851325422834,0.1900845142682497,0.3803281949708877
ENSG00000197558,0.15284412358981894,7.271957090329028,1.4302108341692148,0.1901606768568424,0.3804407638718366
ENSG00000256940,-0.15185082394663268,7.709473095918829,-1.4300269490378612,0.19021175001157986,0.3804856129156479
ENSG00000163467,0.17401369781603218,6.695989024686532,1.42998680138564,0.19022290241864653,0.3804856129156479
ENSG00000162244,-0.17439939108881408,8.190757219354554,-1.429753450046444,0.19028773523976047,0.38051795679845674
ENSG00000154144,0.25355982438798036,8.408186911046409,1.4296582574806886,0.19031418849596016,0.38051795679845674
ENSG00000250377,0.18441540791293334,6.793305705541926,1.42965540585257,0.19031498099052666,0.38051795679845674
ENSG00000185038,0.17233082174693082,7.183711148553133,1.4295799208722026,0.19033596003787223,0.38051795679845674
ENSG00000198301,-0.19979575390478485,7.635752119057494,-1.4295704177449018,0.19033860132385663,0.38051795679845674
ENSG00000205126,-0.3115544938410566,6.165232673329514,-1.4294566551226566,0.19037022284767935,0.3805232365269531
ENSG00000143498,-0.19609286780141247,5.048210110502964,-1.4293999521281349,0.19038598576710497,0.3805232365269531
ENSG00000005108,-0.20598014566952783,6.097526015542967,-1.4292755873889365,0.19042056205254937,0.3805232365269531
ENSG00000171241,0.22980611496266415,5.840363745175057,1.4292744930729058,0.19042086632228675,0.3805232365269531
ENSG00000186908,0.1439796466871095,8.04357328821012,1.429049406337717,0.19048345976911885,0.3805934132034871
ENSG00000259709,0.15553305312803925,6.6142761572228,1.429005026218502,0.1904958033862191,0.3805934132034871
ENSG00000167378,-0.14364648615596892,7.3766996827933005,-1.4289258491542596,0.19051782695856598,0.38059763613125164
ENSG00000169519,0.18161822155110918,6.201662106179535,1.4286360871661032,0.19059844504364393,0.38071890025645744
ENSG00000130711,0.16767904605370354,7.679440851422208,1.4284852323078554,0.19064042799824552,0.38076297373466317
ENSG00000207144,0.20802419436243763,6.31907364530292,1.428222219444502,0.19071364397616347,0.38086941268787516
ENSG00000145012,-0.15492043264616745,8.008646894720485,-1.4280337498606774,0.1907661242128097,0.3809344229031725
ENSG00000245526,0.17731359583548634,6.203690089879374,1.427837019448067,0.19082091823707598,0.3810040393795639
ENSG00000197226,-0.1748139629925894,7.826241572721505,-1.427689682755518,0.19086196400074196,0.38104619361234293
